session_id,user_id,device,traffic_source,region,event_stage,event_timestamp,order_value
S106408,U38070,desktop,social,East,view_product,2025-10-03 21:30:00,
S106409,U32485,mobile,paid_ads,South,view_product,2025-11-14 01:06:00,
S106410,U14846,mobile,paid_ads,East,view_product,2025-11-24 19:30:00,
S106411,U41480,mobile,email,South,view_product,2025-10-27 01:30:00,
S106412,U11385,tablet,organic_search,North,view_product,2025-10-26 06:48:00,
S106413,U30176,desktop,organic_search,North,view_product,2025-10-19 06:49:00,
S106414,U25184,mobile,organic_search,South,view_product,2025-11-25 18:55:00,
S106415,U28265,mobile,organic_search,East,view_product,2025-10-13 17:00:00,
S106415,U28265,mobile,organic_search,East,add_to_cart,2025-10-13 17:07:00,
S106416,U33098,mobile,paid_ads,North,view_product,2025-10-16 20:44:00,
S106416,U33098,mobile,paid_ads,North,add_to_cart,2025-10-16 20:49:00,
S106416,U33098,mobile,paid_ads,North,checkout_start,2025-10-16 20:52:00,
S106416,U33098,mobile,paid_ads,North,purchase,2025-10-16 20:54:00,218.14
S106417,U20203,mobile,email,West,view_product,2025-12-16 03:16:00,
S106418,U33411,desktop,paid_ads,East,view_product,2025-10-13 02:41:00,
S106418,U33411,desktop,paid_ads,East,add_to_cart,2025-10-13 02:45:00,
S106419,U13903,mobile,organic_search,East,view_product,2025-12-17 12:27:00,
S106420,U26633,desktop,paid_ads,South,view_product,2025-10-28 18:59:00,
S106420,U26633,desktop,paid_ads,South,add_to_cart,2025-10-28 19:03:00,
S106420,U26633,desktop,paid_ads,South,checkout_start,2025-10-28 19:05:00,
S106421,U33412,mobile,organic_search,East,view_product,2025-10-21 16:32:00,
S106422,U25881,mobile,organic_search,West,view_product,2025-12-01 07:19:00,
S106423,U31266,tablet,direct,North,view_product,2025-11-01 00:52:00,
S106424,U21751,mobile,paid_ads,West,view_product,2025-11-30 04:43:00,
S106425,U39749,mobile,paid_ads,South,view_product,2025-10-10 12:10:00,
S106426,U31627,desktop,paid_ads,East,view_product,2025-10-26 05:27:00,
S106427,U19547,mobile,organic_search,East,view_product,2025-12-23 20:19:00,
S106428,U43490,desktop,email,South,view_product,2025-12-28 14:09:00,
S106428,U43490,desktop,email,South,add_to_cart,2025-12-28 14:17:00,
S106428,U43490,desktop,email,South,checkout_start,2025-12-28 14:21:00,
S106428,U43490,desktop,email,South,purchase,2025-12-28 14:25:00,165.43
S106429,U44504,mobile,organic_search,East,view_product,2025-12-16 02:51:00,
S106429,U44504,mobile,organic_search,East,add_to_cart,2025-12-16 02:58:00,
S106429,U44504,mobile,organic_search,East,checkout_start,2025-12-16 03:03:00,
S106429,U44504,mobile,organic_search,East,purchase,2025-12-16 03:08:00,117.06
S106430,U35136,mobile,social,North,view_product,2025-10-07 09:01:00,
S106431,U20839,mobile,paid_ads,West,view_product,2025-12-19 12:20:00,
S106431,U20839,mobile,paid_ads,West,add_to_cart,2025-12-19 12:25:00,
S106431,U20839,mobile,paid_ads,West,checkout_start,2025-12-19 12:28:00,
S106431,U20839,mobile,paid_ads,West,purchase,2025-12-19 12:30:00,151.47
S106432,U13289,mobile,direct,South,view_product,2025-10-03 09:01:00,
S106432,U13289,mobile,direct,South,add_to_cart,2025-10-03 09:02:00,
S106432,U13289,mobile,direct,South,checkout_start,2025-10-03 09:03:00,
S106432,U13289,mobile,direct,South,purchase,2025-10-03 09:06:00,137.0
S106433,U28338,mobile,organic_search,South,view_product,2025-12-28 07:29:00,
S106433,U28338,mobile,organic_search,South,add_to_cart,2025-12-28 07:32:00,
S106433,U28338,mobile,organic_search,South,checkout_start,2025-12-28 07:36:00,
S106433,U28338,mobile,organic_search,South,purchase,2025-12-28 07:38:00,74.68
S106434,U35929,desktop,email,South,view_product,2025-11-15 10:01:00,
S106434,U35929,desktop,email,South,add_to_cart,2025-11-15 10:05:00,
S106434,U35929,desktop,email,South,checkout_start,2025-11-15 10:06:00,
S106434,U35929,desktop,email,South,purchase,2025-11-15 10:07:00,195.86
S106435,U31187,desktop,direct,East,view_product,2025-11-17 12:28:00,
S106436,U16004,mobile,organic_search,South,view_product,2025-12-01 01:44:00,
S106436,U16004,mobile,organic_search,South,add_to_cart,2025-12-01 01:46:00,
S106437,U40223,tablet,paid_ads,East,view_product,2025-12-12 06:05:00,
S106438,U39557,desktop,email,East,view_product,2025-11-23 00:51:00,
S106439,U25284,mobile,organic_search,North,view_product,2025-10-24 03:45:00,
S106440,U39183,desktop,direct,South,view_product,2025-11-28 06:15:00,
S106441,U41527,mobile,paid_ads,North,view_product,2025-10-11 00:06:00,
S106442,U28967,mobile,organic_search,South,view_product,2025-11-22 05:04:00,
S106443,U20358,mobile,organic_search,South,view_product,2025-12-26 08:00:00,
S106444,U37258,tablet,direct,North,view_product,2025-10-27 16:24:00,
S106445,U37941,desktop,paid_ads,West,view_product,2025-10-07 05:58:00,
S106446,U15571,mobile,social,East,view_product,2025-11-01 10:34:00,
S106447,U28136,mobile,organic_search,West,view_product,2025-10-11 02:53:00,
S106448,U12027,mobile,direct,North,view_product,2025-11-08 10:03:00,
S106448,U12027,mobile,direct,North,add_to_cart,2025-11-08 10:09:00,
S106449,U14590,desktop,organic_search,North,view_product,2025-12-13 10:39:00,
S106450,U36636,desktop,organic_search,North,view_product,2025-10-20 15:25:00,
S106451,U22487,mobile,direct,East,view_product,2025-12-03 15:38:00,
S106452,U13256,desktop,paid_ads,East,view_product,2025-11-02 16:53:00,
S106453,U34643,mobile,direct,South,view_product,2025-11-10 15:22:00,
S106453,U34643,mobile,direct,South,add_to_cart,2025-11-10 15:27:00,
S106453,U34643,mobile,direct,South,checkout_start,2025-11-10 15:30:00,
S106453,U34643,mobile,direct,South,purchase,2025-11-10 15:35:00,170.21
S106454,U35348,desktop,direct,East,view_product,2025-12-24 23:44:00,
S106455,U17184,mobile,social,West,view_product,2025-11-13 08:56:00,
S106455,U17184,mobile,social,West,add_to_cart,2025-11-13 08:59:00,
S106456,U42702,tablet,organic_search,North,view_product,2025-10-15 09:35:00,
S106457,U16365,desktop,paid_ads,West,view_product,2025-10-08 11:35:00,
S106457,U16365,desktop,paid_ads,West,add_to_cart,2025-10-08 11:37:00,
S106457,U16365,desktop,paid_ads,West,checkout_start,2025-10-08 11:43:00,
S106458,U31647,mobile,email,East,view_product,2025-12-02 01:35:00,
S106458,U31647,mobile,email,East,add_to_cart,2025-12-02 01:43:00,
S106459,U34996,mobile,paid_ads,East,view_product,2025-10-06 08:17:00,
S106460,U15990,desktop,organic_search,East,view_product,2025-11-05 23:08:00,
S106461,U27077,mobile,social,South,view_product,2025-11-21 15:50:00,
S106462,U44736,mobile,paid_ads,North,view_product,2025-12-29 11:54:00,
S106462,U44736,mobile,paid_ads,North,add_to_cart,2025-12-29 12:00:00,
S106463,U24898,mobile,paid_ads,West,view_product,2025-12-25 16:42:00,
S106464,U21585,desktop,direct,West,view_product,2025-12-05 08:56:00,
S106465,U39114,mobile,direct,North,view_product,2025-11-07 04:16:00,
S106465,U39114,mobile,direct,North,add_to_cart,2025-11-07 04:18:00,
S106465,U39114,mobile,direct,North,checkout_start,2025-11-07 04:19:00,
S106465,U39114,mobile,direct,North,purchase,2025-11-07 04:26:00,150.19
S106466,U15150,mobile,organic_search,West,view_product,2025-12-23 00:02:00,
S106467,U15099,desktop,email,East,view_product,2025-10-29 13:23:00,
S106468,U20103,mobile,organic_search,South,view_product,2025-12-16 23:41:00,
S106469,U35653,mobile,organic_search,West,view_product,2025-10-14 21:03:00,
S106470,U17962,mobile,email,West,view_product,2025-10-11 10:02:00,
S106470,U17962,mobile,email,West,add_to_cart,2025-10-11 10:10:00,
S106470,U17962,mobile,email,West,checkout_start,2025-10-11 10:11:00,
S106470,U17962,mobile,email,West,purchase,2025-10-11 10:19:00,86.31
S106471,U17266,mobile,direct,North,view_product,2025-10-01 14:58:00,
S106472,U26411,mobile,organic_search,South,view_product,2025-12-04 09:23:00,
S106473,U38626,mobile,organic_search,North,view_product,2025-12-07 20:27:00,
S106474,U41602,desktop,organic_search,North,view_product,2025-11-25 13:31:00,
S106474,U41602,desktop,organic_search,North,add_to_cart,2025-11-25 13:33:00,
S106474,U41602,desktop,organic_search,North,checkout_start,2025-11-25 13:35:00,
S106474,U41602,desktop,organic_search,North,purchase,2025-11-25 13:38:00,128.41
S106475,U25240,mobile,direct,East,view_product,2025-12-15 03:16:00,
S106475,U25240,mobile,direct,East,add_to_cart,2025-12-15 03:19:00,
S106475,U25240,mobile,direct,East,checkout_start,2025-12-15 03:21:00,
S106475,U25240,mobile,direct,East,purchase,2025-12-15 03:24:00,167.79
S106476,U41803,desktop,organic_search,South,view_product,2025-10-26 13:53:00,
S106477,U28375,mobile,email,North,view_product,2025-12-07 21:36:00,
S106477,U28375,mobile,email,North,add_to_cart,2025-12-07 21:37:00,
S106477,U28375,mobile,email,North,checkout_start,2025-12-07 21:42:00,
S106478,U28780,tablet,direct,West,view_product,2025-12-20 12:37:00,
S106479,U44957,mobile,social,North,view_product,2025-10-12 05:42:00,
S106480,U32429,mobile,organic_search,West,view_product,2025-10-17 01:34:00,
S106480,U32429,mobile,organic_search,West,add_to_cart,2025-10-17 01:36:00,
S106481,U12510,desktop,organic_search,South,view_product,2025-11-15 15:52:00,
S106482,U14578,mobile,organic_search,West,view_product,2025-12-23 05:45:00,
S106482,U14578,mobile,organic_search,West,add_to_cart,2025-12-23 05:52:00,
S106483,U39994,mobile,email,North,view_product,2025-10-29 11:59:00,
S106484,U33051,desktop,organic_search,North,view_product,2025-11-10 03:25:00,
S106485,U34824,mobile,social,North,view_product,2025-11-25 22:26:00,
S106485,U34824,mobile,social,North,add_to_cart,2025-11-25 22:33:00,
S106486,U32755,desktop,organic_search,West,view_product,2025-10-25 12:54:00,
S106487,U18700,tablet,email,East,view_product,2025-11-01 12:32:00,
S106488,U19456,mobile,organic_search,North,view_product,2025-12-19 04:11:00,
S106489,U28081,mobile,email,East,view_product,2025-10-06 17:58:00,
S106489,U28081,mobile,email,East,add_to_cart,2025-10-06 18:03:00,
S106489,U28081,mobile,email,East,checkout_start,2025-10-06 18:07:00,
S106489,U28081,mobile,email,East,purchase,2025-10-06 18:15:00,182.97
S106490,U42638,mobile,paid_ads,North,view_product,2025-12-08 06:40:00,
S106491,U17684,mobile,social,North,view_product,2025-10-07 20:00:00,
S106492,U31142,mobile,social,East,view_product,2025-12-05 09:15:00,
S106493,U25167,tablet,organic_search,North,view_product,2025-10-01 08:27:00,
S106493,U25167,tablet,organic_search,North,add_to_cart,2025-10-01 08:33:00,
S106494,U37137,mobile,organic_search,North,view_product,2025-12-08 19:44:00,
S106495,U42538,desktop,paid_ads,North,view_product,2025-11-19 08:36:00,
S106496,U26054,mobile,organic_search,West,view_product,2025-11-17 19:50:00,
S106496,U26054,mobile,organic_search,West,add_to_cart,2025-11-17 19:55:00,
S106496,U26054,mobile,organic_search,West,checkout_start,2025-11-17 20:00:00,
S106497,U30636,mobile,social,South,view_product,2025-10-08 08:30:00,
S106497,U30636,mobile,social,South,add_to_cart,2025-10-08 08:38:00,
S106498,U11546,desktop,direct,South,view_product,2025-11-28 13:16:00,
S106498,U11546,desktop,direct,South,add_to_cart,2025-11-28 13:20:00,
S106498,U11546,desktop,direct,South,checkout_start,2025-11-28 13:21:00,
S106498,U11546,desktop,direct,South,purchase,2025-11-28 13:22:00,198.91
S106499,U17750,mobile,organic_search,East,view_product,2025-12-02 10:19:00,
S106500,U43288,tablet,organic_search,North,view_product,2025-12-09 09:11:00,
S106501,U11596,tablet,paid_ads,West,view_product,2025-10-21 16:10:00,
S106502,U10174,mobile,email,West,view_product,2025-10-21 11:20:00,
S106502,U10174,mobile,email,West,add_to_cart,2025-10-21 11:21:00,
S106502,U10174,mobile,email,West,checkout_start,2025-10-21 11:23:00,
S106503,U33640,tablet,social,North,view_product,2025-11-10 11:57:00,
S106503,U33640,tablet,social,North,add_to_cart,2025-11-10 12:01:00,
S106503,U33640,tablet,social,North,checkout_start,2025-11-10 12:04:00,
S106503,U33640,tablet,social,North,purchase,2025-11-10 12:06:00,179.2
S106504,U43432,mobile,organic_search,West,view_product,2025-12-26 11:00:00,
S106505,U18000,mobile,email,South,view_product,2025-12-19 23:44:00,
S106505,U18000,mobile,email,South,add_to_cart,2025-12-19 23:49:00,
S106505,U18000,mobile,email,South,checkout_start,2025-12-19 23:50:00,
S106505,U18000,mobile,email,South,purchase,2025-12-19 23:52:00,183.45
S106506,U16673,desktop,organic_search,South,view_product,2025-10-03 22:59:00,
S106507,U42283,tablet,email,East,view_product,2025-12-20 01:17:00,
S106508,U34489,desktop,paid_ads,North,view_product,2025-11-12 13:37:00,
S106509,U23948,mobile,social,South,view_product,2025-10-20 15:26:00,
S106510,U19528,desktop,direct,West,view_product,2025-12-11 18:57:00,
S106511,U27382,tablet,email,West,view_product,2025-10-29 16:29:00,
S106512,U23308,mobile,organic_search,North,view_product,2025-12-12 04:43:00,
S106513,U23346,mobile,organic_search,North,view_product,2025-11-18 01:23:00,
S106514,U36965,mobile,organic_search,North,view_product,2025-11-26 02:09:00,
S106515,U18067,mobile,paid_ads,South,view_product,2025-12-01 06:39:00,
S106516,U15672,mobile,organic_search,South,view_product,2025-12-22 10:34:00,
S106517,U14555,mobile,email,South,view_product,2025-11-25 12:37:00,
S106517,U14555,mobile,email,South,add_to_cart,2025-11-25 12:41:00,
S106517,U14555,mobile,email,South,checkout_start,2025-11-25 12:43:00,
S106518,U32933,mobile,paid_ads,South,view_product,2025-10-11 21:19:00,
S106519,U30651,desktop,direct,East,view_product,2025-11-17 13:35:00,
S106520,U34127,mobile,email,North,view_product,2025-12-09 18:20:00,
S106521,U29237,tablet,direct,West,view_product,2025-12-29 07:50:00,
S106522,U17064,mobile,email,West,view_product,2025-12-19 17:37:00,
S106523,U36925,mobile,paid_ads,South,view_product,2025-10-31 21:48:00,
S106523,U36925,mobile,paid_ads,South,add_to_cart,2025-10-31 21:52:00,
S106523,U36925,mobile,paid_ads,South,checkout_start,2025-10-31 21:54:00,
S106524,U23775,tablet,paid_ads,South,view_product,2025-10-29 22:33:00,
S106525,U25683,desktop,paid_ads,North,view_product,2025-12-24 18:24:00,
S106525,U25683,desktop,paid_ads,North,add_to_cart,2025-12-24 18:27:00,
S106525,U25683,desktop,paid_ads,North,checkout_start,2025-12-24 18:32:00,
S106526,U20063,tablet,paid_ads,West,view_product,2025-10-03 08:00:00,
S106526,U20063,tablet,paid_ads,West,add_to_cart,2025-10-03 08:05:00,
S106526,U20063,tablet,paid_ads,West,checkout_start,2025-10-03 08:10:00,
S106527,U34873,mobile,paid_ads,West,view_product,2025-12-05 09:29:00,
S106527,U34873,mobile,paid_ads,West,add_to_cart,2025-12-05 09:37:00,
S106528,U35473,mobile,organic_search,North,view_product,2025-10-21 14:20:00,
S106529,U43176,desktop,organic_search,West,view_product,2025-11-24 06:26:00,
S106530,U33391,desktop,organic_search,South,view_product,2025-12-02 06:33:00,
S106530,U33391,desktop,organic_search,South,add_to_cart,2025-12-02 06:36:00,
S106530,U33391,desktop,organic_search,South,checkout_start,2025-12-02 06:37:00,
S106530,U33391,desktop,organic_search,South,purchase,2025-12-02 06:38:00,34.14
S106531,U21123,mobile,social,East,view_product,2025-11-29 15:03:00,
S106532,U40586,mobile,email,East,view_product,2025-10-13 16:44:00,
S106533,U19083,desktop,paid_ads,North,view_product,2025-10-01 18:32:00,
S106534,U37133,desktop,email,South,view_product,2025-11-21 14:33:00,
S106535,U21394,mobile,direct,North,view_product,2025-11-24 17:36:00,
S106536,U10902,mobile,paid_ads,West,view_product,2025-11-21 16:43:00,
S106537,U14148,tablet,email,South,view_product,2025-12-02 18:03:00,
S106537,U14148,tablet,email,South,add_to_cart,2025-12-02 18:06:00,
S106537,U14148,tablet,email,South,checkout_start,2025-12-02 18:11:00,
S106537,U14148,tablet,email,South,purchase,2025-12-02 18:18:00,81.12
S106538,U11522,desktop,email,West,view_product,2025-12-09 02:43:00,
S106539,U18792,desktop,social,South,view_product,2025-12-20 09:06:00,
S106540,U39906,mobile,organic_search,West,view_product,2025-10-02 06:07:00,
S106540,U39906,mobile,organic_search,West,add_to_cart,2025-10-02 06:08:00,
S106540,U39906,mobile,organic_search,West,checkout_start,2025-10-02 06:11:00,
S106540,U39906,mobile,organic_search,West,purchase,2025-10-02 06:12:00,141.65
S106541,U32658,mobile,email,East,view_product,2025-11-02 16:29:00,
S106542,U12918,mobile,organic_search,East,view_product,2025-12-08 07:12:00,
S106542,U12918,mobile,organic_search,East,add_to_cart,2025-12-08 07:18:00,
S106542,U12918,mobile,organic_search,East,checkout_start,2025-12-08 07:24:00,
S106542,U12918,mobile,organic_search,East,purchase,2025-12-08 07:27:00,94.31
S106543,U21979,mobile,social,North,view_product,2025-10-28 02:42:00,
S106544,U11936,desktop,paid_ads,West,view_product,2025-11-24 23:46:00,
S106545,U13677,mobile,paid_ads,East,view_product,2025-12-21 19:56:00,
S106546,U29902,mobile,organic_search,South,view_product,2025-12-21 00:33:00,
S106547,U10564,desktop,social,South,view_product,2025-11-26 16:11:00,
S106548,U31917,mobile,organic_search,South,view_product,2025-11-26 03:08:00,
S106549,U44464,mobile,paid_ads,West,view_product,2025-10-03 09:57:00,
S106549,U44464,mobile,paid_ads,West,add_to_cart,2025-10-03 10:03:00,
S106550,U16450,mobile,organic_search,South,view_product,2025-12-20 23:28:00,
S106550,U16450,mobile,organic_search,South,add_to_cart,2025-12-20 23:30:00,
S106550,U16450,mobile,organic_search,South,checkout_start,2025-12-20 23:32:00,
S106551,U17827,mobile,direct,West,view_product,2025-12-25 10:24:00,
S106552,U27701,desktop,email,West,view_product,2025-12-16 19:17:00,
S106553,U26517,mobile,social,South,view_product,2025-10-26 03:31:00,
S106554,U20423,tablet,organic_search,West,view_product,2025-10-29 23:51:00,
S106554,U20423,tablet,organic_search,West,add_to_cart,2025-10-29 23:59:00,
S106554,U20423,tablet,organic_search,West,checkout_start,2025-10-30 00:01:00,
S106554,U20423,tablet,organic_search,West,purchase,2025-10-30 00:06:00,184.11
S106555,U38870,mobile,paid_ads,East,view_product,2025-11-21 08:57:00,
S106555,U38870,mobile,paid_ads,East,add_to_cart,2025-11-21 08:59:00,
S106555,U38870,mobile,paid_ads,East,checkout_start,2025-11-21 09:03:00,
S106555,U38870,mobile,paid_ads,East,purchase,2025-11-21 09:10:00,43.48
S106556,U41836,mobile,paid_ads,East,view_product,2025-11-24 10:40:00,
S106556,U41836,mobile,paid_ads,East,add_to_cart,2025-11-24 10:46:00,
S106557,U29706,desktop,paid_ads,South,view_product,2025-11-03 10:35:00,
S106558,U36338,mobile,paid_ads,West,view_product,2025-10-23 19:11:00,
S106559,U13593,tablet,organic_search,West,view_product,2025-10-21 04:45:00,
S106560,U27780,desktop,organic_search,North,view_product,2025-11-25 21:01:00,
S106560,U27780,desktop,organic_search,North,add_to_cart,2025-11-25 21:06:00,
S106560,U27780,desktop,organic_search,North,checkout_start,2025-11-25 21:11:00,
S106560,U27780,desktop,organic_search,North,purchase,2025-11-25 21:15:00,129.21
S106561,U44446,mobile,paid_ads,South,view_product,2025-10-31 19:08:00,
S106562,U44389,mobile,organic_search,West,view_product,2025-10-18 04:22:00,
S106563,U26573,mobile,paid_ads,West,view_product,2025-12-23 16:47:00,
S106564,U37019,desktop,organic_search,West,view_product,2025-10-12 01:14:00,
S106564,U37019,desktop,organic_search,West,add_to_cart,2025-10-12 01:20:00,
S106564,U37019,desktop,organic_search,West,checkout_start,2025-10-12 01:26:00,
S106564,U37019,desktop,organic_search,West,purchase,2025-10-12 01:35:00,202.35
S106565,U23157,desktop,organic_search,West,view_product,2025-12-23 02:45:00,
S106565,U23157,desktop,organic_search,West,add_to_cart,2025-12-23 02:48:00,
S106565,U23157,desktop,organic_search,West,checkout_start,2025-12-23 02:52:00,
S106565,U23157,desktop,organic_search,West,purchase,2025-12-23 02:58:00,15.83
S106566,U36135,desktop,paid_ads,North,view_product,2025-10-07 23:04:00,
S106566,U36135,desktop,paid_ads,North,add_to_cart,2025-10-07 23:11:00,
S106566,U36135,desktop,paid_ads,North,checkout_start,2025-10-07 23:14:00,
S106567,U12383,desktop,social,West,view_product,2025-10-10 09:38:00,
S106568,U15477,tablet,organic_search,North,view_product,2025-10-07 19:06:00,
S106569,U33305,desktop,organic_search,East,view_product,2025-11-09 10:19:00,
S106570,U26293,tablet,organic_search,North,view_product,2025-10-07 03:30:00,
S106571,U27613,mobile,organic_search,West,view_product,2025-10-17 20:47:00,
S106572,U29537,mobile,email,South,view_product,2025-10-01 20:20:00,
S106572,U29537,mobile,email,South,add_to_cart,2025-10-01 20:23:00,
S106572,U29537,mobile,email,South,checkout_start,2025-10-01 20:29:00,
S106572,U29537,mobile,email,South,purchase,2025-10-01 20:38:00,206.46
S106573,U39999,tablet,email,South,view_product,2025-10-08 15:49:00,
S106574,U20344,desktop,direct,North,view_product,2025-11-22 12:23:00,
S106575,U36205,mobile,organic_search,North,view_product,2025-10-06 23:28:00,
S106575,U36205,mobile,organic_search,North,add_to_cart,2025-10-06 23:35:00,
S106576,U14307,mobile,paid_ads,North,view_product,2025-12-03 02:13:00,
S106577,U26569,mobile,organic_search,North,view_product,2025-12-21 04:22:00,
S106577,U26569,mobile,organic_search,North,add_to_cart,2025-12-21 04:23:00,
S106577,U26569,mobile,organic_search,North,checkout_start,2025-12-21 04:25:00,
S106577,U26569,mobile,organic_search,North,purchase,2025-12-21 04:33:00,218.76
S106578,U26858,mobile,organic_search,South,view_product,2025-11-09 18:41:00,
S106579,U37125,desktop,organic_search,East,view_product,2025-10-18 13:43:00,
S106580,U33339,mobile,paid_ads,North,view_product,2025-11-10 06:18:00,
S106581,U42135,mobile,organic_search,East,view_product,2025-10-11 02:26:00,
S106581,U42135,mobile,organic_search,East,add_to_cart,2025-10-11 02:32:00,
S106582,U33092,mobile,organic_search,South,view_product,2025-12-10 17:46:00,
S106583,U33537,mobile,organic_search,West,view_product,2025-11-10 18:59:00,
S106584,U13888,mobile,email,East,view_product,2025-10-09 21:22:00,
S106585,U20725,mobile,paid_ads,South,view_product,2025-10-30 01:51:00,
S106586,U36172,mobile,direct,East,view_product,2025-10-30 00:58:00,
S106587,U18775,mobile,email,West,view_product,2025-11-28 22:17:00,
S106587,U18775,mobile,email,West,add_to_cart,2025-11-28 22:22:00,
S106587,U18775,mobile,email,West,checkout_start,2025-11-28 22:28:00,
S106588,U30256,desktop,paid_ads,East,view_product,2025-12-26 14:33:00,
S106589,U42695,mobile,paid_ads,East,view_product,2025-10-07 09:54:00,
S106590,U39780,mobile,organic_search,South,view_product,2025-11-03 20:40:00,
S106591,U27953,mobile,organic_search,West,view_product,2025-10-20 23:51:00,
S106592,U29386,mobile,direct,North,view_product,2025-12-12 00:26:00,
S106593,U14880,mobile,social,North,view_product,2025-10-05 19:36:00,
S106594,U29108,tablet,social,East,view_product,2025-10-23 19:32:00,
S106594,U29108,tablet,social,East,add_to_cart,2025-10-23 19:36:00,
S106594,U29108,tablet,social,East,checkout_start,2025-10-23 19:42:00,
S106594,U29108,tablet,social,East,purchase,2025-10-23 19:44:00,41.38
S106595,U18299,desktop,paid_ads,West,view_product,2025-11-15 16:22:00,
S106596,U40791,mobile,paid_ads,North,view_product,2025-10-24 09:33:00,
S106597,U10115,mobile,direct,East,view_product,2025-12-22 11:30:00,
S106598,U15806,tablet,paid_ads,East,view_product,2025-12-07 23:16:00,
S106598,U15806,tablet,paid_ads,East,add_to_cart,2025-12-07 23:22:00,
S106599,U32955,mobile,organic_search,North,view_product,2025-12-23 04:49:00,
S106599,U32955,mobile,organic_search,North,add_to_cart,2025-12-23 04:53:00,
S106600,U28037,mobile,paid_ads,North,view_product,2025-11-29 22:01:00,
S106601,U11317,mobile,direct,West,view_product,2025-12-23 06:04:00,
S106602,U25685,mobile,social,East,view_product,2025-12-18 20:18:00,
S106603,U39478,desktop,direct,East,view_product,2025-11-11 19:01:00,
S106604,U23714,mobile,direct,North,view_product,2025-10-20 16:10:00,
S106604,U23714,mobile,direct,North,add_to_cart,2025-10-20 16:12:00,
S106605,U21959,desktop,organic_search,West,view_product,2025-11-09 20:09:00,
S106605,U21959,desktop,organic_search,West,add_to_cart,2025-11-09 20:11:00,
S106605,U21959,desktop,organic_search,West,checkout_start,2025-11-09 20:14:00,
S106605,U21959,desktop,organic_search,West,purchase,2025-11-09 20:23:00,118.57
S106606,U24248,mobile,social,West,view_product,2025-12-21 14:03:00,
S106607,U34243,mobile,paid_ads,North,view_product,2025-11-26 00:39:00,
S106608,U11308,mobile,email,West,view_product,2025-10-17 12:42:00,
S106608,U11308,mobile,email,West,add_to_cart,2025-10-17 12:50:00,
S106608,U11308,mobile,email,West,checkout_start,2025-10-17 12:53:00,
S106608,U11308,mobile,email,West,purchase,2025-10-17 12:57:00,41.65
S106609,U31935,desktop,paid_ads,West,view_product,2025-10-20 00:49:00,
S106610,U44424,mobile,social,North,view_product,2025-11-02 23:31:00,
S106610,U44424,mobile,social,North,add_to_cart,2025-11-02 23:35:00,
S106611,U43889,desktop,direct,West,view_product,2025-12-03 21:21:00,
S106611,U43889,desktop,direct,West,add_to_cart,2025-12-03 21:25:00,
S106611,U43889,desktop,direct,West,checkout_start,2025-12-03 21:30:00,
S106611,U43889,desktop,direct,West,purchase,2025-12-03 21:34:00,94.7
S106612,U17132,mobile,organic_search,East,view_product,2025-11-16 08:17:00,
S106612,U17132,mobile,organic_search,East,add_to_cart,2025-11-16 08:21:00,
S106613,U33745,mobile,email,West,view_product,2025-12-12 04:33:00,
S106613,U33745,mobile,email,West,add_to_cart,2025-12-12 04:36:00,
S106614,U11170,mobile,organic_search,North,view_product,2025-11-23 11:06:00,
S106615,U30555,mobile,paid_ads,South,view_product,2025-12-01 09:28:00,
S106616,U42383,desktop,organic_search,North,view_product,2025-11-16 20:21:00,
S106617,U22652,desktop,social,South,view_product,2025-10-10 20:28:00,
S106618,U24923,mobile,email,North,view_product,2025-12-25 06:41:00,
S106618,U24923,mobile,email,North,add_to_cart,2025-12-25 06:49:00,
S106618,U24923,mobile,email,North,checkout_start,2025-12-25 06:53:00,
S106619,U37723,tablet,social,North,view_product,2025-11-29 12:23:00,
S106620,U19338,mobile,organic_search,North,view_product,2025-10-03 00:50:00,
S106620,U19338,mobile,organic_search,North,add_to_cart,2025-10-03 00:58:00,
S106620,U19338,mobile,organic_search,North,checkout_start,2025-10-03 01:01:00,
S106621,U33381,mobile,email,West,view_product,2025-10-08 00:22:00,
S106621,U33381,mobile,email,West,add_to_cart,2025-10-08 00:25:00,
S106622,U24896,desktop,email,North,view_product,2025-12-23 13:12:00,
S106622,U24896,desktop,email,North,add_to_cart,2025-12-23 13:13:00,
S106622,U24896,desktop,email,North,checkout_start,2025-12-23 13:15:00,
S106622,U24896,desktop,email,North,purchase,2025-12-23 13:22:00,217.19
S106623,U23644,mobile,organic_search,South,view_product,2025-12-11 14:40:00,
S106624,U20994,desktop,paid_ads,West,view_product,2025-11-06 21:53:00,
S106625,U22275,desktop,paid_ads,South,view_product,2025-11-20 16:43:00,
S106626,U30791,mobile,organic_search,South,view_product,2025-10-12 02:47:00,
S106627,U20716,mobile,organic_search,East,view_product,2025-10-27 17:31:00,
S106627,U20716,mobile,organic_search,East,add_to_cart,2025-10-27 17:32:00,
S106627,U20716,mobile,organic_search,East,checkout_start,2025-10-27 17:36:00,
S106627,U20716,mobile,organic_search,East,purchase,2025-10-27 17:38:00,78.65
S106628,U29646,mobile,organic_search,East,view_product,2025-12-23 19:17:00,
S106629,U17539,mobile,organic_search,West,view_product,2025-12-24 08:20:00,
S106630,U35189,desktop,organic_search,South,view_product,2025-12-21 08:42:00,
S106630,U35189,desktop,organic_search,South,add_to_cart,2025-12-21 08:47:00,
